-0.54,-0.054,0,-0.76259,-0.45858,0.021303,4.434e-15,-1.0811
-0.54,-0.053,0,-0.76296,-0.45893,0.020645,1.1864e-13,-1.0798
-0.54,-0.052,0,-0.76332,-0.45928,0.019985,3.747e-14,-1.0786
-0.54,-0.051,0,-0.76367,-0.45963,0.019323,8.3267e-17,-1.0773
-0.54,-0.05,0,-0.76402,-0.45997,0.018658,4.1714e-13,-1.076
-0.54,-0.049,0,-0.76436,-0.46032,0.017992,4.3916e-13,-1.0748
-0.54,-0.048,0,-0.7647,-0.46066,0.017325,1.9373e-14,-1.0736
-0.54,-0.047,0,-0.76503,-0.46099,0.016655,1.1385e-14,-1.0723
-0.54,-0.046,0,-0.76535,-0.46133,0.015983,7.3604e-15,-1.0711
-0.54,-0.045,0,-0.76566,-0.46166,0.015309,1.0448e-14,-1.0699
-0.54,-0.044,0,-0.76597,-0.46199,0.014634,1.2504e-14,-1.0687
-0.54,-0.043,0,-0.76627,-0.46231,0.013957,1.413e-14,-1.0675
-0.54,-0.042,0,-0.76656,-0.46264,0.013277,1.4568e-14,-1.0663
-0.54,-0.041,0,-0.76685,-0.46296,0.012596,1.3838e-14,-1.0651
-0.54,-0.04,0,-0.76713,-0.46327,0.011913,7.0839e-14,-1.0639
-0.54,-0.039,0,-0.7674,-0.46359,0.011228,4.0246e-16,-1.0627
-0.54,-0.038,0,-0.76767,-0.4639,0.010541,5.905e-15,-1.0616
-0.54,-0.037,0,-0.76793,-0.46421,0.0098521,1.9935e-14,-1.0604
-0.54,-0.036,0,-0.76818,-0.46452,0.0091614,4.7574e-13,-1.0593
-0.54,-0.035,0,-0.76842,-0.46482,0.0084688,1.7653e-13,-1.0581
-0.54,-0.034,0,-0.76866,-0.46512,0.0077743,4.3973e-13,-1.057
-0.54,-0.033,0,-0.76889,-0.46542,0.007078,4.8229e-13,-1.0559
-0.54,-0.032,0,-0.76912,-0.46571,0.0063797,9.8185e-15,-1.0547
-0.54,-0.031,0,-0.76934,-0.466,0.0056797,1.9124e-14,-1.0536
-0.54,-0.03,0,-0.76955,-0.46629,0.0049777,1.1025e-13,-1.0525
-0.54,-0.029,0,-0.76975,-0.46658,0.004274,1.4171e-14,-1.0514
-0.54,-0.028,0,-0.76995,-0.46686,0.0035683,1.6001e-14,-1.0504
-0.54,-0.027,0,-0.77014,-0.46714,0.0028609,7.9472e-17,-1.0493
-0.54,-0.026,0,-0.77032,-0.46741,0.0021516,2.1684e-17,-1.0482
-0.54,-0.025,0,-0.7705,-0.46769,0.0014405,2.5135e-13,-1.0472
-0.54,-0.024,0,-0.77067,-0.46796,0.00072756,1.3491e-14,-1.0461
-0.54,-0.023,0,-0.77083,-0.46822,1.2854e-05,1.6518e-13,-1.0451
-0.54,-0.022,0,-0.77099,-0.46848,-0.00070364,3.5666e-15,-1.044
-0.54,-0.021,0,-0.77113,-0.46874,-0.0014219,1.2797e-14,-1.043
-0.54,-0.02,0,-0.77128,-0.469,-0.002142,3.1787e-14,-1.042
-0.54,-0.019,0,-0.77141,-0.46925,-0.0028638,1.6257e-13,-1.041
-0.54,-0.018,0,-0.77154,-0.4695,-0.0035873,5.871e-17,-1.04
-0.54,-0.017,0,-0.77166,-0.46975,-0.0043126,2.7721e-15,-1.039
-0.54,-0.016,0,-0.77177,-0.46999,-0.0050395,1.3958e-14,-1.0381
-0.54,-0.015,0,-0.77188,-0.47023,-0.0057682,1.4027e-14,-1.0371
-0.54,-0.014,0,-0.77198,-0.47046,-0.0064986,7.5565e-15,-1.0361
-0.54,-0.013,0,-0.77208,-0.47069,-0.0072306,1.3656e-14,-1.0352
-0.54,-0.012,0,-0.77216,-0.47092,-0.0079643,3.3966e-14,-1.0343
-0.54,-0.011,0,-0.77224,-0.47114,-0.0086996,2.8824e-14,-1.0333
-0.54,-0.01,0,-0.77231,-0.47136,-0.0094366,5.0182e-14,-1.0324
-0.54,-0.009,0,-0.77238,-0.47158,-0.010175,1.1057e-13,-1.0315
-0.54,-0.008,0,-0.77244,-0.47179,-0.010915,2.4897e-14,-1.0306
-0.54,-0.007,0,-0.77249,-0.472,-0.011657,9.6027e-14,-1.0298
-0.54,-0.006,0,-0.77254,-0.47221,-0.0124,1.929e-14,-1.0289
-0.54,-0.005,0,-0.77257,-0.47241,-0.013145,5.6379e-18,-1.028
-0.54,-0.004,0,-0.77261,-0.47261,-0.013891,3.3881e-18,-1.0272
-0.54,-0.003,0,-0.77263,-0.4728,-0.014639,2.1742e-13,-1.0263
-0.54,-0.002,0,-0.77265,-0.47299,-0.015388,5.9924e-14,-1.0255
-0.54,-0.001,0,-0.77266,-0.47318,-0.016139,1.3513e-14,-1.0247
-0.54,0,0,-0.77266,-0.47336,-0.016891,8.691e-16,-1.0239
-0.54,0.001,0,-0.77266,-0.47354,-0.017645,1.5492e-13,-1.0231
-0.54,0.002,0,-0.77265,-0.47371,-0.0184,4.4582e-15,-1.0223
-0.54,0.003,0,-0.77263,-0.47388,-0.019156,1.1449e-16,-1.0215
-0.54,0.004,0,-0.77261,-0.47404,-0.019913,1.8971e-14,-1.0207
-0.54,0.005,0,-0.77257,-0.47421,-0.020672,3.3619e-15,-1.02
-0.54,0.006,0,-0.77254,-0.47436,-0.021432,2.9768e-15,-1.0192
-0.54,0.007,0,-0.77249,-0.47452,-0.022194,7.6467e-15,-1.0185
-0.54,0.008,0,-0.77244,-0.47467,-0.022956,2.0817e-17,-1.0178
-0.54,0.009,0,-0.77238,-0.47481,-0.02372,1.607e-14,-1.0171
-0.54,0.01,0,-0.77231,-0.47495,-0.024485,1.1536e-16,-1.0164
-0.54,0.011,0,-0.77224,-0.47509,-0.025251,3.2613e-16,-1.0157
-0.54,0.012,0,-0.77216,-0.47522,-0.026018,5.4037e-15,-1.015
-0.54,0.013,0,-0.77208,-0.47535,-0.026787,4.9127e-15,-1.0144
-0.54,0.014,0,-0.77198,-0.47547,-0.027556,3.1503e-15,-1.0137
-0.54,0.015,0,-0.77188,-0.47559,-0.028326,1.0408e-15,-1.0131
-0.54,0.016,0,-0.77177,-0.4757,-0.029098,6.1756e-16,-1.0125
-0.54,0.017,0,-0.77166,-0.47581,-0.02987,4.597e-16,-1.0119
-0.54,0.018,0,-0.77154,-0.47592,-0.030643,5.114e-15,-1.0113
-0.54,0.019,0,-0.77141,-0.47602,-0.031417,3.0205e-14,-1.0107
-0.54,0.02,0,-0.77128,-0.47612,-0.032192,2.0761e-14,-1.0101
-0.54,0.021,0,-0.77113,-0.47621,-0.032968,1.809e-14,-1.0095
-0.54,0.022,0,-0.77099,-0.4763,-0.033744,1.0569e-13,-1.009
-0.54,0.023,0,-0.77083,-0.47638,-0.034521,1.6259e-13,-1.0084
-0.54,0.024,0,-0.77067,-0.47646,-0.035299,5.9848e-15,-1.0079
-0.54,0.025,0,-0.7705,-0.47653,-0.036078,4.7705e-15,-1.0074
-0.54,0.026,0,-0.77032,-0.4766,-0.036857,2.6108e-13,-1.0069
-0.54,0.027,0,-0.77014,-0.47667,-0.037636,2.4758e-14,-1.0064
-0.54,0.028,0,-0.76995,-0.47673,-0.038417,1.3878e-16,-1.006
-0.54,0.029,0,-0.76975,-0.47678,-0.039198,5.1154e-14,-1.0055
-0.54,0.03,0,-0.76955,-0.47683,-0.039979,3.0267e-14,-1.0051
-0.54,0.031,0,-0.76934,-0.47688,-0.04076,5.8469e-15,-1.0046
-0.54,0.032,0,-0.76912,-0.47692,-0.041542,6.5184e-14,-1.0042
-0.54,0.033,0,-0.76889,-0.47696,-0.042325,1.5031e-13,-1.0038
-0.54,0.034,0,-0.76866,-0.47699,-0.043107,1.3784e-14,-1.0034
-0.54,0.035,0,-0.76842,-0.47701,-0.04389,4.7351e-14,-1.003
-0.54,0.036,0,-0.76818,-0.47704,-0.044673,1.3659e-14,-1.0027
-0.54,0.037,0,-0.76793,-0.47705,-0.045456,2.5759e-13,-1.0023
-0.54,0.038,0,-0.76767,-0.47706,-0.04624,1.3281e-14,-1.002
-0.54,0.039,0,-0.7674,-0.47707,-0.047023,2.6863e-13,-1.0017
-0.54,0.04,0,-0.76713,-0.47707,-0.047806,1.3878e-14,-1.0014
-0.54,0.041,0,-0.76685,-0.47707,-0.04859,8.6277e-13,-1.0011
-0.54,0.042,0,-0.76656,-0.47706,-0.049373,1.0235e-15,-1.0008
-0.54,0.043,0,-0.76627,-0.47705,-0.050156,4.4235e-17,-1.0005
-0.54,0.044,0,-0.76597,-0.47703,-0.050939,1.223e-15,-1.0003
-0.54,0.045,0,-0.76566,-0.47701,-0.051722,1.29e-14,-1
-0.54,0.046,0,-0.76535,-0.47698,-0.052504,1.9272e-13,-0.99983
-0.54,0.047,0,-0.76503,-0.47694,-0.053286,4.3492e-13,-0.99962
-0.54,0.048,0,-0.7647,-0.47691,-0.054068,1.7347e-16,-0.99943
-0.54,0.049,0,-0.76436,-0.47686,-0.054849,3.3504e-13,-0.99926
-0.54,0.05,0,-0.76402,-0.47681,-0.05563,2.7343e-14,-0.9991
-0.54,0.051,0,-0.76367,-0.47676,-0.05641,4.3542e-16,-0.99895
-0.54,0.052,0,-0.76332,-0.4767,-0.05719,2.0164e-14,-0.99882
-0.54,0.053,0,-0.76296,-0.47664,-0.057969,2.047e-16,-0.99871
-0.54,0.054,0,-0.76259,-0.47657,-0.058747,6.3213e-15,-0.99861
-0.54,0.055,0,-0.76221,-0.47649,-0.059524,1.2707e-14,-0.99853
-0.54,0.056,0,-0.76183,-0.47641,-0.060301,4.6907e-15,-0.99846
-0.54,0.057,0,-0.76144,-0.47633,-0.061077,6.6405e-15,-0.99841
-0.54,0.058,0,-0.76104,-0.47624,-0.061851,1.8943e-15,-0.99837
-0.54,0.059,0,-0.76064,-0.47614,-0.062625,6.1479e-15,-0.99835
-0.54,0.06,0,-0.76023,-0.47604,-0.063398,5.7593e-16,-0.99834
-0.54,0.061,0,-0.75981,-0.47593,-0.06417,7.8576e-14,-0.99835
-0.54,0.062,0,-0.75939,-0.47582,-0.06494,3.4001e-16,-0.99838
-0.54,0.063,0,-0.75896,-0.47571,-0.065709,8.3128e-15,-0.99842
-0.54,0.064,0,-0.75852,-0.47558,-0.066477,1.1824e-14,-0.99848
-0.54,0.065,0,-0.75808,-0.47546,-0.067244,2.0629e-14,-0.99856
-0.54,0.066,0,-0.75763,-0.47532,-0.068009,5.5324e-14,-0.99865
-0.54,0.067,0,-0.75717,-0.47518,-0.068773,5.413e-14,-0.99876
-0.54,0.068,0,-0.75671,-0.47504,-0.069535,2.8963e-14,-0.99888
-0.54,0.069,0,-0.75624,-0.47489,-0.070295,4.2258e-15,-0.99903
-0.54,0.07,0,-0.75576,-0.47474,-0.071054,1.6426e-13,-0.99918
-0.54,0.071,0,-0.75528,-0.47458,-0.071811,9.253e-14,-0.99936
-0.54,0.072,0,-0.75478,-0.47441,-0.072567,6.907e-14,-0.99955
-0.54,0.073,0,-0.75429,-0.47424,-0.07332,1.2025e-14,-0.99976
-0.54,0.074,0,-0.75378,-0.47407,-0.074072,5.5735e-13,-0.99999
-0.54,0.075,0,-0.75327,-0.47388,-0.074821,1.929e-13,-1.0002
-0.54,0.076,0,-0.75275,-0.4737,-0.075569,2.4238e-14,-1.0005
-0.54,0.077,0,-0.75223,-0.4735,-0.076314,3.4453e-13,-1.0008
-0.54,0.078,0,-0.7517,-0.47331,-0.077058,6.2186e-14,-1.0011
-0.54,0.079,0,-0.75116,-0.4731,-0.077799,8.0422e-15,-1.0014
-0.54,0.08,0,-0.75061,-0.47289,-0.078537,7.3844e-14,-1.0017
-0.54,0.081,0,-0.75006,-0.47268,-0.079274,1.2611e-14,-1.0021
-0.54,0.082,0,-0.7495,-0.47246,-0.080007,4.3805e-13,-1.0024
-0.54,0.083,0,-0.74894,-0.47223,-0.080739,4.8572e-17,-1.0028
-0.54,0.084,0,-0.74836,-0.472,-0.081468,1.3559e-12,-1.0032
-0.54,0.085,0,-0.74778,-0.47177,-0.082194,5.5164e-15,-1.0036
-0.54,0.086,0,-0.7472,-0.47153,-0.082917,1.6619e-15,-1.0041
-0.54,0.087,0,-0.74661,-0.47128,-0.083638,1.2653e-14,-1.0045
-0.54,0.088,0,-0.74601,-0.47103,-0.084356,1.3198e-14,-1.005
-0.54,0.089,0,-0.7454,-0.47077,-0.08507,2.6715e-16,-1.0055
-0.54,0.09,0,-0.74479,-0.4705,-0.085782,1.2004e-15,-1.006
-0.54,0.091,0,-0.74417,-0.47023,-0.086491,1.0943e-14,-1.0065
-0.54,0.092,0,-0.74355,-0.46996,-0.087197,3.7595e-14,-1.0071
-0.54,0.093,0,-0.74291,-0.46968,-0.087899,1.759e-14,-1.0077
-0.54,0.094,0,-0.74227,-0.46939,-0.088598,1.3472e-14,-1.0082
-0.54,0.095,0,-0.74163,-0.4691,-0.089294,6.7925e-14,-1.0088
-0.54,0.096,0,-0.74098,-0.46881,-0.089987,1.5821e-15,-1.0095
-0.54,0.097,0,-0.74032,-0.4685,-0.090676,1.2063e-13,-1.0101
-0.54,0.098,0,-0.73965,-0.4682,-0.091361,8.0887e-14,-1.0108
-0.54,0.099,0,-0.73898,-0.46788,-0.092043,1.6112e-14,-1.0115
-0.54,0.1,0,-0.7383,-0.46756,-0.092721,3.4257e-14,-1.0122
-0.539,-0.1,0,-0.74198,-0.44116,0.05031,4.2501e-15,-1.1414
-0.539,-0.099,0,-0.74266,-0.44159,0.04973,5.7766e-16,-1.1399
-0.539,-0.098,0,-0.74333,-0.44203,0.049149,1.027e-15,-1.1385
-0.539,-0.097,0,-0.744,-0.44246,0.048567,8.7777e-16,-1.137
-0.539,-0.096,0,-0.74466,-0.4429,0.047983,4.198e-15,-1.1355
-0.539,-0.095,0,-0.74531,-0.44333,0.047398,2.2999e-14,-1.134
-0.539,-0.094,0,-0.74596,-0.44376,0.04681,2.9615e-14,-1.1325
-0.539,-0.093,0,-0.7466,-0.44419,0.046222,2.1063e-14,-1.131
-0.539,-0.092,0,-0.74723,-0.44461,0.045631,1.7833e-15,-1.1296
-0.539,-0.091,0,-0.74786,-0.44504,0.045039,1.9117e-15,-1.1281
-0.539,-0.09,0,-0.74848,-0.44547,0.044446,3.7817e-15,-1.1266
-0.539,-0.089,0,-0.74909,-0.44589,0.043851,9.0934e-15,-1.1252
-0.539,-0.088,0,-0.7497,-0.44631,0.043254,1.4594e-13,-1.1237
-0.539,-0.087,0,-0.7503,-0.44673,0.042655,9.3675e-17,-1.1223
-0.539,-0.086,0,-0.75089,-0.44715,0.042055,7.8999e-15,-1.1208
-0.539,-0.085,0,-0.75148,-0.44757,0.041453,1.5834e-14,-1.1194
-0.539,-0.084,0,-0.75206,-0.44798,0.04085,8.7777e-14,-1.1179
-0.539,-0.083,0,-0.75263,-0.4484,0.040244,1.079e-15,-1.1165
-0.539,-0.082,0,-0.7532,-0.44881,0.039637,4.9659e-13,-1.1151
-0.539,-0.081,0,-0.75376,-0.44922,0.039028,1.5652e-14,-1.1136
-0.539,-0.08,0,-0.75431,-0.44963,0.038418,1.4746e-14,-1.1122
-0.539,-0.079,0,-0.75486,-0.45004,0.037806,1.0665e-14,-1.1108
-0.539,-0.078,0,-0.7554,-0.45044,0.037192,6.4185e-17,-1.1094
-0.539,-0.077,0,-0.75593,-0.45085,0.036576,5.4588e-14,-1.108
-0.539,-0.076,0,-0.75646,-0.45125,0.035958,2.3552e-13,-1.1066
-0.539,-0.075,0,-0.75697,-0.45165,0.035339,6.5589e-13,-1.1052
-0.539,-0.074,0,-0.75749,-0.45205,0.034717,2.6437e-14,-1.1038
-0.539,-0.073,0,-0.75799,-0.45244,0.034094,8.7839e-14,-1.1024
-0.539,-0.072,0,-0.75849,-0.45284,0.03347,2.4039e-13,-1.101
-0.539,-0.071,0,-0.75898,-0.45323,0.032843,1.5325e-14,-1.0996
-0.539,-0.07,0,-0.75947,-0.45362,0.032214,1.1276e-17,-1.0982
-0.539,-0.069,0,-0.75995,-0.45401,0.031584,5.3839e-14,-1.0969
-0.539,-0.068,0,-0.76042,-0.4544,0.030952,2.7309e-13,-1.0955
-0.539,-0.067,0,-0.76088,-0.45478,0.030318,7.4246e-16,-1.0941
-0.539,-0.066,0,-0.76134,-0.45517,0.029682,1.2416e-13,-1.0928
-0.539,-0.065,0,-0.76179,-0.45555,0.029044,1.1857e-13,-1.0914
-0.539,-0.064,0,-0.76224,-0.45593,0.028404,1.3816e-14,-1.0901
-0.539,-0.063,0,-0.76268,-0.4563,0.027763,8.5751e-14,-1.0887
-0.539,-0.062,0,-0.76311,-0.45668,0.027119,2.3072e-16,-1.0874
-0.539,-0.061,0,-0.76353,-0.45705,0.026474,7.4246e-16,-1.0861
-0.539,-0.06,0,-0.76395,-0.45742,0.025826,8.8714e-15,-1.0848
-0.539,-0.059,0,-0.76436,-0.45779,0.025177,2.7506e-14,-1.0835
-0.539,-0.058,0,-0.76476,-0.45816,0.024526,4.1157e-13,-1.0821
-0.539,-0.057,0,-0.76516,-0.45852,0.023873,3.3307e-16,-1.0808
-0.539,-0.056,0,-0.76555,-0.45888,0.023218,4.0905e-14,-1.0795
-0.539,-0.055,0,-0.76593,-0.45924,0.022561,4.1037e-13,-1.0783
-0.539,-0.054,0,-0.76631,-0.45959,0.021902,8.5522e-16,-1.077
-0.539,-0.053,0,-0.76668,-0.45995,0.021241,4.1286e-16,-1.0757
-0.539,-0.052,0,-0.76704,-0.4603,0.020579,5.1119e-14,-1.0744
-0.539,-0.051,0,-0.7674,-0.46065,0.019914,8.9553e-14,-1.0732
-0.539,-0.05,0,-0.76774,-0.461,0.019247,1.0325e-13,-1.0719
-0.539,-0.049,0,-0.76809,-0.46134,0.018579,4.4846e-13,-1.0707
-0.539,-0.048,0,-0.76842,-0.46168,0.017908,1.4106e-13,-1.0694
-0.539,-0.047,0,-0.76875,-0.46202,0.017236,1.384e-14,-1.0682
-0.539,-0.046,0,-0.76907,-0.46236,0.016561,8.5869e-15,-1.067
-0.539,-0.045,0,-0.76939,-0.46269,0.015885,1.3073e-14,-1.0657
-0.539,-0.044,0,-0.76969,-0.46302,0.015207,2.727e-15,-1.0645
-0.539,-0.043,0,-0.76999,-0.46335,0.014527,1.4364e-14,-1.0633
-0.539,-0.042,0,-0.77029,-0.46367,0.013844,2.2586e-14,-1.0621
-0.539,-0.041,0,-0.77058,-0.464,0.01316,5.5581e-15,-1.0609
-0.539,-0.04,0,-0.77086,-0.46432,0.012474,3.6603e-14,-1.0597
-0.539,-0.039,0,-0.77113,-0.46463,0.011786,6.5295e-15,-1.0586
-0.539,-0.038,0,-0.7714,-0.46495,0.011096,9.1351e-15,-1.0574
-0.539,-0.037,0,-0.77165,-0.46526,0.010404,1.7215e-14,-1.0562
-0.539,-0.036,0,-0.77191,-0.46557,0.0097103,2.225e-13,-1.0551
-0.539,-0.035,0,-0.77215,-0.46587,0.0090145,1.2629e-15,-1.0539
-0.539,-0.034,0,-0.77239,-0.46618,0.0083168,2.1268e-14,-1.0528
-0.539,-0.033,0,-0.77262,-0.46648,0.0076172,5.218e-15,-1.0517
-0.539,-0.032,0,-0.77285,-0.46677,0.0069157,1.6359e-13,-1.0506
-0.539,-0.031,0,-0.77307,-0.46707,0.0062123,1.7e-15,-1.0494
-0.539,-0.03,0,-0.77328,-0.46736,0.0055069,1.886e-14,-1.0483
-0.539,-0.029,0,-0.77348,-0.46764,0.0047997,6.22e-14,-1.0472
-0.539,-0.028,0,-0.77368,-0.46793,0.0040906,4.3347e-14,-1.0462
-0.539,-0.027,0,-0.77387,-0.46821,0.0033796,1.5266e-14,-1.0451
-0.539,-0.026,0,-0.77405,-0.46849,0.0026667,2.8606e-13,-1.044
-0.539,-0.025,0,-0.77423,-0.46876,0.001952,1.3947e-14,-1.043
-0.539,-0.024,0,-0.7744,-0.46903,0.0012354,1.4613e-13,-1.0419
-0.539,-0.023,0,-0.77456,-0.4693,0.00051695,8.208e-14,-1.0409
-0.539,-0.022,0,-0.77472,-0.46956,-0.00020332,1.4877e-14,-1.0398
-0.539,-0.021,0,-0.77487,-0.46982,-0.00092541,6.4948e-15,-1.0388
-0.539,-0.02,0,-0.77501,-0.47008,-0.0016493,1.6029e-15,-1.0378
-0.539,-0.019,0,-0.77515,-0.47034,-0.002375,2.1962e-15,-1.0368
-0.539,-0.018,0,-0.77527,-0.47059,-0.0031025,2.5362e-15,-1.0358
-0.539,-0.017,0,-0.7754,-0.47084,-0.0038318,9.083e-15,-1.0348
-0.539,-0.016,0,-0.77551,-0.47108,-0.0045628,1.7361e-14,-1.0338
-0.539,-0.015,0,-0.77562,-0.47132,-0.0052956,1.1338e-14,-1.0329
-0.539,-0.014,0,-0.77572,-0.47156,-0.0060301,6.9424e-15,-1.0319
-0.539,-0.013,0,-0.77581,-0.47179,-0.0067663,1.2906e-14,-1.031
-0.539,-0.012,0,-0.7759,-0.47202,-0.0075042,5.3187e-15,-1.03
-0.539,-0.011,0,-0.77598,-0.47225,-0.0082438,8.5973e-15,-1.0291
-0.539,-0.01,0,-0.77605,-0.47247,-0.0089851,4.3368e-14,-1.0282
-0.539,-0.009,0,-0.77612,-0.47269,-0.009728,8.6389e-15,-1.0273
-0.539,-0.008,0,-0.77618,-0.4729,-0.010473,8.7354e-14,-1.0264
-0.539,-0.007,0,-0.77623,-0.47311,-0.011219,1.4799e-13,-1.0255
-0.539,-0.006,0,-0.77627,-0.47332,-0.011967,1.1012e-14,-1.0246
-0.539,-0.005,0,-0.77631,-0.47352,-0.012716,3.7959e-14,-1.0237
-0.539,-0.004,0,-0.77634,-0.47372,-0.013467,2.9497e-14,-1.0229
-0.539,-0.003,0,-0.77637,-0.47392,-0.014219,2.4286e-15,-1.022
-0.539,-0.002,0,-0.77638,-0.47411,-0.014973,4.4194e-14,-1.0212
-0.539,-0.001,0,-0.77639,-0.4743,-0.015729,6.7071e-14,-1.0204
-0.539,0,0,-0.7764,-0.47448,-0.016486,8.2309e-14,-1.0196
-0.539,0.001,0,-0.77639,-0.47466,-0.017244,9.4855e-15,-1.0188
-0.539,0.002,0,-0.77638,-0.47484,-0.018004,3.9649e-14,-1.018
-0.539,0.003,0,-0.77637,-0.47501,-0.018765,2.5579e-13,-1.0172
-0.539,0.004,0,-0.77634,-0.47518,-0.019527,2.9163e-13,-1.0164
-0.539,0.005,0,-0.77631,-0.47534,-0.020291,3.7297e-17,-1.0157
-0.539,0.006,0,-0.77627,-0.4755,-0.021057,6.1149e-17,-1.0149
-0.539,0.007,0,-0.77623,-0.47565,-0.021823,4.8926e-14,-1.0142
-0.539,0.008,0,-0.77618,-0.4758,-0.022591,1.8128e-16,-1.0134
-0.539,0.009,0,-0.77612,-0.47595,-0.02336,4.2397e-15,-1.0127
-0.539,0.01,0,-0.77605,-0.47609,-0.02413,1.3439e-14,-1.012
-0.539,0.011,0,-0.77598,-0.47623,-0.024902,5.2736e-16,-1.0113
-0.539,0.012,0,-0.7759,-0.47637,-0.025674,7.9554e-15,-1.0107
-0.539,0.013,0,-0.77581,-0.4765,-0.026448,1.3369e-14,-1.01
-0.539,0.014,0,-0.77572,-0.47662,-0.027223,3.7907e-14,-1.0094
-0.539,0.015,0,-0.77562,-0.47674,-0.027998,2.5827e-14,-1.0087
-0.539,0.016,0,-0.77551,-0.47686,-0.028775,1.2094e-14,-1.0081
-0.539,0.017,0,-0.7754,-0.47697,-0.029553,9.0657e-15,-1.0075
-0.539,0.018,0,-0.77527,-0.47708,-0.030332,9.9191e-15,-1.0069
-0.539,0.019,0,-0.77515,-0.47718,-0.031112,7.0728e-14,-1.0063
-0.539,0.02,0,-0.77501,-0.47728,-0.031892,1.1664e-14,-1.0057
-0.539,0.021,0,-0.77487,-0.47737,-0.032674,1.4299e-14,-1.0051
-0.539,0.022,0,-0.77472,-0.47746,-0.033456,1.0418e-13,-1.0046
-0.539,0.023,0,-0.77456,-0.47755,-0.034239,4.3854e-15,-1.004
