0.99975,0.00024996
0.9995,0.00049983
0.99925,0.00074961
0.999,0.0009993
0.99875,0.0012489
0.9985,0.0014984
0.99825,0.0017479
0.998,0.0019972
0.99775,0.0022465
0.99751,0.0024956
0.99726,0.0027447
0.99701,0.0029937
0.99676,0.0032426
0.99651,0.0034915
0.99626,0.0037402
0.99601,0.0039888
0.99577,0.0042374
0.99552,0.0044859
0.99527,0.0047343
0.99502,0.0049826
0.99477,0.0052308
0.99453,0.0054789
0.99428,0.005727
0.99403,0.0059749
0.99378,0.0062228
0.99354,0.0064706
0.99329,0.0067183
0.99304,0.0069659
0.9928,0.0072135
0.99255,0.0074609
0.9923,0.0077083
0.99206,0.0079555
0.99181,0.0082027
0.99156,0.0084498
0.99132,0.0086968
0.99107,0.0089438
0.99083,0.0091906
0.99058,0.0094374
0.99033,0.0096841
0.99009,0.0099307
0.98984,0.010177
0.9896,0.010424
0.98935,0.01067
0.98911,0.010916
0.98886,0.011162
0.98862,0.011408
0.98837,0.011654
0.98813,0.0119
0.98788,0.012146
0.98764,0.012392
0.98739,0.012638
0.98715,0.012883
0.98691,0.013129
0.98666,0.013374
0.98642,0.013619
0.98617,0.013865
0.98593,0.01411
0.98569,0.014355
0.98544,0.0146
0.9852,0.014845
0.98496,0.01509
0.98471,0.015334
0.98447,0.015579
0.98423,0.015823
0.98398,0.016068
0.98374,0.016312
0.9835,0.016557
0.98326,0.016801
0.98301,0.017045
0.98277,0.017289
0.98253,0.017533
0.98229,0.017777
0.98205,0.018021
0.9818,0.018265
0.98156,0.018508
0.98132,0.018752
0.98108,0.018995
0.98084,0.019239
0.9806,0.019482
0.98035,0.019725
0.98011,0.019968
0.97987,0.020211
0.97963,0.020454
0.97939,0.020697
0.97915,0.02094
0.97891,0.021183
0.97867,0.021425
0.97843,0.021668
0.97819,0.021911
0.97795,0.022153
0.97771,0.022395
0.97747,0.022638
0.97723,0.02288
0.97699,0.023122
0.97675,0.023364
0.97651,0.023606
0.97627,0.023848
0.97603,0.024089
0.97579,0.024331
0.97555,0.024573
0.97531,0.024814
0.97507,0.025055
0.97483,0.025297
0.9746,0.025538
0.97436,0.025779
0.97412,0.02602
0.97388,0.026261
0.97364,0.026502
0.9734,0.026743
0.97316,0.026984
0.97293,0.027225
0.97269,0.027465
0.97245,0.027706
0.97221,0.027946
0.97198,0.028187
0.97174,0.028427
0.9715,0.028667
0.97126,0.028907
0.97103,0.029147
0.97079,0.029387
0.97055,0.029627
0.97032,0.029867
0.97008,0.030107
0.96984,0.030346
0.96961,0.030586
0.96937,0.030825
0.96913,0.031065
0.9689,0.031304
0.96866,0.031543
0.96842,0.031783
0.96819,0.032022
0.96795,0.032261
0.96772,0.0325
0.96748,0.032738
0.96725,0.032977
0.96701,0.033216
0.96678,0.033454
0.96654,0.033693
0.96631,0.033931
0.96607,0.03417
0.96584,0.034408
0.9656,0.034646
0.96537,0.034884
0.96513,0.035122
0.9649,0.03536
0.96466,0.035598
0.96443,0.035836
0.96419,0.036074
0.96396,0.036312
0.96373,0.036549
0.96349,0.036787
0.96326,0.037024
0.96302,0.037261
0.96279,0.037499
0.96256,0.037736
0.96232,0.037973
0.96209,0.03821
0.96186,0.038447
0.96162,0.038684
0.96139,0.038921
0.96116,0.039157
0.96093,0.039394
0.96069,0.03963
0.96046,0.039867
0.96023,0.040103
0.96,0.04034
0.95976,0.040576
0.95953,0.040812
0.9593,0.041048
0.95907,0.041284
0.95884,0.04152
0.9586,0.041756
0.95837,0.041992
0.95814,0.042227
0.95791,0.042463
0.95768,0.042699
0.95745,0.042934
0.95722,0.043169
0.95699,0.043405
0.95675,0.04364
0.95652,0.043875
0.95629,0.04411
0.95606,0.044345
0.95583,0.04458
0.9556,0.044815
0.95537,0.04505
0.95514,0.045284
0.95491,0.045519
0.95468,0.045754
0.95445,0.045988
0.95422,0.046222
0.95399,0.046457
0.95376,0.046691
0.95353,0.046925
0.9533,0.047159
0.95307,0.047393
0.95284,0.047627
0.95261,0.047861
0.95239,0.048095
0.95216,0.048328
0.95193,0.048562
0.9517,0.048796
0.95147,0.049029
0.95124,0.049262
0.95101,0.049496
0.95079,0.049729
0.95056,0.049962
0.95033,0.050195
0.9501,0.050428
0.94987,0.050661
0.94965,0.050894
0.94942,0.051127
0.94919,0.05136
0.94896,0.051592
0.94874,0.051825
0.94851,0.052057
0.94828,0.05229
0.94805,0.052522
0.94783,0.052754
0.9476,0.052986
0.94737,0.053219
0.94715,0.053451
0.94692,0.053683
0.94669,0.053914
0.94647,0.054146
0.94624,0.054378
0.94601,0.05461
0.94579,0.054841
0.94556,0.055073
0.94534,0.055304
0.94511,0.055535
0.94488,0.055767
0.94466,0.055998
0.94443,0.056229
0.94421,0.05646
0.94398,0.056691
0.94376,0.056922
0.94353,0.057153
0.94331,0.057384
0.94308,0.057614
0.94286,0.057845
0.94263,0.058075
0.94241,0.058306
